"sim","group","run","subj","alpha_sub_gen","beta_sub_gen","ndt_sub_gen","delta_female_sub_gen","delta_male_sub_gen","alpha_sub_sim_mean","beta_sub_sim_mean","ndt_sub_sim_mean","delta_female_sub_sim_mean","delta_male_sub_sim_mean","alpha_sub_sim_hdi_lo","alpha_sub_sim_hdi_hi","beta_sub_sim_hdi_lo","beta_sub_sim_hdi_hi","ndt_sub_sim_hdi_lo","ndt_sub_sim_hdi_hi","delta_female_sub_sim_hdi_lo","delta_female_sub_sim_hdi_hi","delta_male_sub_sim_hdi_lo","delta_male_sub_sim_hdi_hi","alpha_recover","beta_recover","ndt_recover","delta_female_recover","delta_male_recover"
40,NA,4,13,1.81862478154014,0.427513572781882,0.2,3.33576934472351,-2.4066916856564,1.816001355,0.44830507575,0.2,3.05417105286159,-2.44595721855511,1.65558,2.00173,0.400607,0.49556,0.2,0.2,2.57391703015771,3.53753868641884,-2.93298850846867,-1.92988060763318,1,1,NA,1,1
40,NA,4,14,2.34622899387982,0.556047241403875,0.2,2.85292192179987,-3.01214337320633,2.23661874,0.53007614875,0.2,3.04951767228152,-2.83308009353214,2.05053,2.44304,0.478938,0.577645,0.2,0.2,2.54682751020522,3.48609977933538,-3.29596261769591,-2.34161794548919,1,1,NA,1,1
40,NA,4,15,2.37420134722502,0.446703695887022,0.2,2.81761629529106,-3.17273411179938,2.2410643825,0.4317330615,0.2,2.83965921323365,-3.0092170466061,2.04274,2.45291,0.381044,0.478253,0.2,0.2,2.33748264974105,3.29727763810019,-3.48598247866074,-2.50494597510068,1,1,NA,1,1
40,NA,4,16,2.01146066131586,0.566512110030424,0.2,3.15476856140776,-3.00053303063756,1.9224006125,0.5332873175,0.2,3.31657395269948,-2.44891525140723,1.74351,2.08615,0.487651,0.5794,0.2,0.2,2.84366969610131,3.7979047041612,-2.90127002998451,-1.98378295354235,1,1,NA,1,0
40,NA,4,17,2.16874756987922,0.428312583469227,0.2,2.99182915209572,-2.78130188152529,2.2143997525,0.423018025,0.2,2.97679260661545,-2.78082031641312,2.01286,2.40447,0.374931,0.472783,0.2,0.2,2.49843707396202,3.42460068465033,-3.25635895091143,-2.28819302931238,1,1,NA,1,1
40,NA,4,18,2.19628591242008,0.438814314648624,0.2,1.94488078653996,-2.74744001369656,2.2627711975,0.417113356,0.2,2.1029593093943,-2.85499642792853,2.06895,2.46338,0.363179,0.466223,0.2,0.2,1.69217690050475,2.53176252100331,-3.31310283482712,-2.35045521835196,1,1,NA,1,1
40,NA,4,19,2.31965359871088,0.392472270721895,0.2,3.21753444623628,-3.02472148420598,2.1657295875,0.411933959,0.2,2.94215603132663,-2.95424572860498,1.97563,2.35581,0.361969,0.45871,0.2,0.2,2.46427580060455,3.41257136811862,-3.46353828663054,-2.47328325137344,1,1,NA,1,1
40,NA,4,20,2.15931351127329,0.500028490629577,0.2,3.10558111316545,-2.8829400177171,2.0580281225,0.50691906475,0.2,3.06679656428766,-2.71110284696739,1.88603,2.25034,0.461532,0.557558,0.2,0.2,2.56146352865134,3.52053210778302,-3.22211542004952,-2.23379307368546,1,1,NA,1,1
40,NA,4,21,2.23637269863932,0.475923579353943,0.2,2.55428949998966,-2.68415707480522,2.154399995,0.47530170575,0.2,2.53943629540516,-2.66861787965637,1.96594,2.34947,0.425372,0.524406,0.2,0.2,2.07859753752008,2.98337308292349,-3.11812447822847,-2.19798493348193,1,1,NA,1,1
40,NA,4,22,2.25819685846497,0.473963801032835,0.2,3.42744928562145,-2.38589607498185,2.23599797,0.4781179955,0.2,3.26815623883647,-2.66806578055302,2.04982,2.42501,0.433184,0.529245,0.2,0.2,2.78769774628901,3.72836017470832,-3.15101051955891,-2.23641601585439,1,1,NA,1,1
40,NA,4,23,2.04391358451321,0.549988116373923,0.2,2.90138996954887,-2.34434070316688,2.116408805,0.54113093475,0.2,3.15816917180161,-2.45643510466616,1.93426,2.30753,0.494419,0.59055,0.2,0.2,2.66526057600799,3.63066364258413,-2.91155182841914,-2.01093800751057,1,1,NA,1,1
40,NA,4,24,2.24185488679401,0.429284031221256,0.2,3.07377044927605,-3.2009942936081,2.1079465875,0.47863316025,0.2,2.89991410397886,-3.26879181523182,1.92464,2.28473,0.43109,0.526467,0.2,0.2,2.43105743392048,3.36715217635242,-3.74878632837595,-2.75960346597847,1,0,NA,1,1
40,NA,4,25,2.18130855569268,0.455662837527721,0.2,2.95226004741157,-2.20498806372136,2.174815565,0.48058014125,0.2,2.87050136730731,-2.43731565944848,1.98398,2.36673,0.432188,0.528777,0.2,0.2,2.39277964344451,3.31652005013621,-2.86431100130367,-1.98553587679288,1,1,NA,1,1
40,NA,4,26,2.09058682530981,0.547399785107464,0.2,3.14241438212297,-2.80786458464586,2.17203721,0.51947367675,0.2,3.16463514355481,-2.80180430417724,1.97756,2.35765,0.471609,0.569011,0.2,0.2,2.68968781863617,3.63567801406891,-3.27576607943285,-2.32258842935603,1,1,NA,1,1
40,NA,4,27,2.31394686135597,0.497999871106111,0.2,2.75486958325543,-2.76816818161171,2.27297606,0.521394194,0.2,2.7913209733495,-3.18356841811871,2.07302,2.47224,0.470816,0.567666,0.2,0.2,2.33259487270736,3.27498969094346,-3.71415968778928,-2.71998625702112,1,1,NA,1,1
40,NA,4,28,2.14597396291971,0.51232797736098,0.2,2.91672042309758,-2.91505647083983,2.1592447275,0.475801665,0.2,3.3733582262046,-2.78153150855021,1.98446,2.35192,0.427982,0.522797,0.2,0.2,2.89742183947713,3.84294095035067,-3.25872398872088,-2.2810374329798,1,1,NA,1,1
40,NA,4,29,2.10016643980527,0.474892644700408,0.2,3.57049396959404,-2.93735747848817,2.14384617,0.509150253,0.2,3.58370657498469,-3.18716284178075,1.95021,2.33187,0.465681,0.553924,0.2,0.2,3.10459812884282,4.04570128786366,-3.68890118626389,-2.71841771828555,1,1,NA,1,1
40,NA,4,30,2.14566870035318,0.472040845566307,0.2,2.81912579827272,-2.80518423019778,2.266065555,0.482436383,0.2,2.64767679075577,-3.00931886322206,2.06698,2.46086,0.431712,0.531005,0.2,0.2,2.18602842267054,3.11299998262973,-3.4753770971218,-2.5074880016151,1,1,NA,1,1
40,NA,4,31,2.20746974303751,0.501316405626161,0.2,2.82977195734301,-2.87572442161236,2.0505629675,0.4660312925,0.2,2.92608100229493,-2.60396560246082,1.86845,2.22418,0.419335,0.513666,0.2,0.2,2.43359691602572,3.37617221681888,-3.04058354324525,-2.10746552000956,1,1,NA,1,1
40,NA,4,32,2.41834714960949,0.543662040843965,0.2,2.85261684228136,-2.52556378335447,2.296573455,0.53056688275,0.2,3.10229317504983,-2.50657921430739,2.0987,2.4982,0.480708,0.579486,0.2,0.2,2.63981601305063,3.57847828601167,-2.94271692187294,-2.0525871317748,1,1,NA,1,1
40,NA,4,33,1.92850692805731,0.458098871821746,0.2,3.6308654975274,-2.74303135289164,2.086747895,0.47568734525,0.2,3.31753857395896,-3.17145584399078,1.90448,2.27764,0.432158,0.523835,0.2,0.2,2.83266886085908,3.80074640327296,-3.67388289905799,-2.6839487955933,1,1,NA,1,1
40,NA,4,34,2.01906785316699,0.524430329322631,0.2,3.3847112687236,-2.70471868641708,2.05812926,0.52982833975,0.2,3.51630886795968,-2.91630617156823,1.88096,2.23679,0.482256,0.577205,0.2,0.2,3.04875806518396,4.02693008194973,-3.40606338019283,-2.4481285572903,1,1,NA,1,1
40,NA,4,35,2.16617376345598,0.481382923292663,0.2,3.32158480455619,-3.23478897009771,2.127082725,0.46609642325,0.2,3.30299724832516,-2.99762948126355,1.9417,2.31453,0.418288,0.512197,0.2,0.2,2.79066701540673,3.75893350232122,-3.49798603091938,-2.49312227668138,1,1,NA,1,1
40,NA,4,36,2.25979788163399,0.489078081191854,0.2,1.82579722715045,-2.63990318373324,2.2197587075,0.5060367145,0.2,1.84416748701971,-2.7694684185156,2.04831,2.40477,0.474847,0.534326,0.2,0.2,1.48969567449214,2.18706762912766,-3.16259536110566,-2.39437430242658,1,1,NA,1,1
40,NA,4,37,2.31665938512314,0.530845920343943,0.2,2.73088937276395,-2.65820878840521,2.1654637675,0.517353508,0.2,2.581412024669,-2.62720542731139,1.9887,2.33314,0.490738,0.548405,0.2,0.2,2.17884677154878,2.94384709469015,-3.0024481112888,-2.25028319335872,1,1,NA,1,1
40,NA,4,38,1.9998102793365,0.481619475286599,0.2,2.30084466907536,-2.04638625828727,2.02033349,0.51348050125,0.2,2.54471431304046,-2.279525204954,1.8441,2.17199,0.485166,0.54139,0.2,0.2,2.13975020870401,2.93766792931806,-2.65742082504632,-1.91569128986107,1,0,NA,1,1
40,NA,4,39,2.22236790943921,0.581401832698004,0.2,2.56081206611995,-2.67126897015185,2.1206382525,0.520946467,0.2,2.7999172344489,-2.31128468903034,1.95973,2.29936,0.494849,0.554345,0.2,0.2,2.36951757515157,3.19066680372416,-2.68274759268873,-1.9656694280318,1,0,NA,1,1
40,NA,4,40,2.18078591679087,0.510079890657533,0.2,1.80315511661448,-2.3524586180665,2.21344248,0.51057804775,0.2,1.98194007414336,-2.59213188894907,2.03765,2.39992,0.483122,0.537481,0.2,0.2,1.6642836637837,2.35622283626234,-2.96303189008562,-2.20474273163004,1,1,NA,1,1
40,NA,4,41,2.05982005759657,0.482988405298778,0.2,2.51837287832025,-2.14354478826265,1.98971657,0.50848522925,0.2,2.51747835732687,-2.43607868500131,1.81913,2.14719,0.479751,0.534829,0.2,0.2,2.13310476071327,2.9035481644789,-2.8176058958756,-2.06277408880331,1,1,NA,1,1
40,NA,4,42,2.22585779124648,0.452609105894206,0.2,2.35277537367739,-2.12933084162541,2.289287175,0.513650246,0.2,2.09322721436553,-2.40328041732448,2.10478,2.48096,0.485874,0.540364,0.2,0.2,1.74052071530251,2.44050296442478,-2.7504647581327,-2.02315556779214,1,0,NA,1,1
40,NA,4,43,2.10457868650948,0.448908171327172,0.2,2.30262031966072,-2.01110740152019,2.1330570625,0.507409671,0.2,2.27639322518831,-2.21940966867139,1.96532,2.30708,0.478291,0.534878,0.2,0.2,1.91613833086804,2.65826434273126,-2.57370438603858,-1.86395875819073,1,0,NA,1,1
40,NA,4,44,2.01120770238424,0.484435361172302,0.2,2.37311824239974,-2.67640126679021,2.07623505,0.5047595215,0.2,2.52840582140626,-2.89367670974387,1.89885,2.2366,0.472514,0.531333,0.2,0.2,2.14472014129675,2.91475628259513,-3.31899085114043,-2.4896840402055,1,1,NA,1,1
40,NA,4,45,2.04819586157273,0.502709312285382,0.2,2.64944275988761,-2.27903700024421,2.1222581175,0.51062314775,0.2,2.70952003006795,-2.54189622454862,1.95922,2.27857,0.4837,0.539038,0.2,0.2,2.3168728113122,3.14025355355208,-2.89513402512091,-2.1442579954444,1,1,NA,1,1
40,NA,4,46,2.44271440175255,0.486061473826684,0.2,2.81949416025174,-2.13562524549657,2.341754925,0.513829894,0.2,2.48007732840131,-2.13588713407161,2.14971,2.55162,0.484648,0.540926,0.2,0.2,2.09010390157219,2.84602509698413,-2.50054098292768,-1.78583340642475,1,1,NA,1,1
40,NA,4,47,2.01741484457477,0.507720621488478,0.2,2.4736227990394,-2.79438175598656,2.1573628375,0.506944961,0.2,2.60970464295113,-2.90109648051518,1.98658,2.33161,0.475085,0.530888,0.2,0.2,2.20533803430039,2.98422829756885,-3.30618182688232,-2.51642015508246,1,1,NA,1,1
40,NA,4,48,2.3343282189286,0.512345669046805,0.2,2.36284445153966,-2.26310779865262,2.3361107975,0.5154082695,0.2,2.39467087917057,-2.52882355462685,2.14172,2.54078,0.487616,0.543627,0.2,0.2,2.03317817148705,2.75715536922563,-2.91639471580054,-2.12303251404218,1,1,NA,1,1
40,NA,4,49,1.98734020496986,0.501003506374496,0.2,2.51728283745031,-2.32976108687657,2.0916837925,0.5005098305,0.2,2.60930040753901,-2.66155747741464,1.93076,2.2607,0.464553,0.52716,0.2,0.2,2.24006402267859,3.01852291966359,-3.03996685194304,-2.26189894055919,1,1,NA,1,1
40,NA,4,50,1.96178044114382,0.558799209161333,0.2,2.07752094510965,-2.47946621849729,2.107762355,0.51138378025,0.2,2.64445925157477,-2.5403054646273,1.92935,2.27359,0.481397,0.538345,0.2,0.2,2.28129623252085,3.02611157352029,-2.91878930565085,-2.16392530740999,1,0,NA,0,1
40,NA,4,51,2.24866086600191,0.55613500070766,0.2,2.76752578558695,-2.5982636599319,2.18069054,0.5231504385,0.2,2.63458329758418,-2.3784020662336,2.01588,2.36306,0.495969,0.557812,0.2,0.2,2.26087333341834,3.04604841283507,-2.73359999651781,-1.98806164898635,1,1,NA,1,1
40,NA,4,52,2.10838800862347,0.506587638046155,0.2,2.2328371062931,-2.92505856925941,2.1845294475,0.51491834925,0.2,2.43688805045593,-2.73014431381687,2.00922,2.35983,0.490394,0.545668,0.2,0.2,2.06226099567221,2.80785849925621,-3.13361814597911,-2.34476973943359,1,1,NA,1,1
40,NA,4,53,2.28288858829159,0.448854994421842,0.2,2.18104323175467,-2.41820505479494,2.23942584,0.50041034175,0.2,2.06484256957197,-2.70122717712236,2.06089,2.41306,0.465196,0.526986,0.2,0.2,1.704383852254,2.39753290623745,-3.09750434588507,-2.31734742459493,1,0,NA,1,1
40,NA,4,54,2.31307676389156,0.556856720074869,0.2,2.53956691187859,-2.64045613507328,2.2169240625,0.5182869005,0.2,2.52098659880053,-2.42943148710618,2.02739,2.38449,0.494342,0.551514,0.2,0.2,2.11460345655897,2.87737066072744,-2.8140881492406,-2.07361164000674,1,0,NA,1,1
40,NA,4,55,2.13692792631676,0.533875053624591,0.2,1.90671119971309,-2.31092012239971,2.16492173,0.51585178475,0.2,2.21551430170907,-2.54876061696778,1.98901,2.34371,0.487029,0.544121,0.2,0.2,1.84425766543055,2.58980226722961,-2.9364815490625,-2.16527997890164,1,1,NA,1,1
40,NA,4,56,2.01156503362952,0.451950316556905,0.2,2.48477172524105,-2.90015588811118,2.018599985,0.50076282125,0.2,2.30221757533011,-2.96259503820518,1.8408,2.18218,0.466008,0.525906,0.2,0.2,1.92336799415816,2.67155429223476,-3.39177229221595,-2.54357670613611,1,0,NA,1,1
40,NA,4,57,2.01061583105137,0.503919892457684,0.2,2.57132473022384,-2.06040168085736,2.1529601125,0.51583235225,0.2,2.7242835573568,-2.2611544978049,1.98575,2.33448,0.490504,0.546592,0.2,0.2,2.31532013541522,3.11407797412315,-2.62090116002284,-1.90418167543469,1,1,NA,1,1
40,NA,4,58,2.1383449124552,0.497132406549084,0.2,2.25118398173574,-2.18601387637642,2.2070078475,0.5074516415,0.2,2.41868127086174,-2.46534011244536,2.03744,2.37997,0.476432,0.534079,0.2,0.2,2.06622347631704,2.79737507894052,-2.81673634605019,-2.08259439144056,1,1,NA,1,1
40,NA,4,59,2.20762795339906,0.509421889831755,0.2,2.60147958271376,-2.24860499879422,2.071013145,0.51086366725,0.2,2.56199043218782,-2.40544166751549,1.89793,2.22893,0.482855,0.538217,0.2,0.2,2.18770185888041,2.94482039888405,-2.78103235548416,-2.03315395585931,1,1,NA,1,1
40,NA,4,60,1.98336477382821,0.516697757691419,0.2,2.65426650330846,-2.39871218799738,2.0912839,0.51294687125,0.2,2.30398763183293,-2.3958263316901,1.93211,2.25975,0.485928,0.541613,0.2,0.2,1.95661547533722,2.68454012329528,-2.75803242926065,-2.01804312596126,1,1,NA,1,1
40,NA,4,61,2.37817109864663,0.507705833935097,0.2,2.2942981828885,-2.65617986551993,2.1751576225,0.51424636875,0.2,2.25814580780158,-2.39266732061792,2.01099,2.34684,0.486578,0.543387,0.2,0.2,1.9059796356867,2.62777035483917,-2.75537370944867,-2.00118026715461,0,1,NA,1,1
40,NA,4,62,2.17486641188997,0.599604121482937,0.2,1.96390452966038,-2.04444179418483,2.3472953475,0.52663405325,0.2,2.66434452709324,-2.08266459841304,2.13974,2.55292,0.496912,0.564705,0.2,0.2,2.29492223510858,3.06901305263407,-2.43932205810826,-1.71027075448511,1,0,NA,0,1
40,NA,4,63,2.23066886578809,0.504431908961718,0.2,2.05363344723604,-2.3020344732565,2.13993211,0.51014808625,0.2,2.27119197702266,-2.54877807138968,1.9762,2.32479,0.480751,0.535616,0.2,0.2,1.92465131525218,2.65706496351882,-2.91040831978424,-2.17552814956621,1,1,NA,1,1
40,NA,4,64,1.96625935786259,0.482791291014405,0.2,2.09114566557782,-1.62095310332826,2.2178872725,0.503078281,0.2,2.42890054827217,-2.06494024281249,2.04494,2.38469,0.471962,0.532017,0.2,0.2,2.06594814507337,2.80513610494642,-2.42403484093569,-1.71891069509709,0,1,NA,1,0
40,NA,4,65,2.07990417629296,0.516220015264791,0.2,2.22316178210297,-2.0815058266307,2.227514755,0.51737595075,0.2,2.32702103900933,-2.09954614225558,2.04993,2.40148,0.491813,0.549761,0.2,0.2,1.96618313830888,2.67263340308095,-2.45182133885824,-1.75172311905605,1,1,NA,1,1
40,NA,4,66,2.05605817491493,0.510955748922284,0.2,2.69083292928614,-2.08509508939412,2.0376398625,0.51165559675,0.2,2.55571861828746,-2.19276157388399,1.86929,2.20084,0.482598,0.539526,0.2,0.2,2.15784918449887,2.92553129199731,-2.55617048700809,-1.81595490093334,1,1,NA,1,1
40,NA,4,67,1.98947857098021,0.524441257273916,0.2,2.45075585967893,-2.39254591152001,2.058358355,0.514027925,0.2,2.36598975098671,-2.38775397139181,1.89536,2.22006,0.488474,0.542948,0.2,0.2,1.99317646075513,2.7331964393718,-2.77208361201401,-2.02950328051064,1,1,NA,1,1
40,NA,4,68,1.861960284178,0.492614033441528,0.2,2.43569224604922,-1.86998752883624,1.997599315,0.50955468475,0.2,2.45406920559222,-2.33369171515147,1.82776,2.15699,0.481362,0.537916,0.2,0.2,2.06938892481164,2.84362286554845,-2.72993035220429,-1.96999805449756,1,1,NA,1,0
40,NA,4,69,2.12826421816949,0.552833735111809,0.2,2.4521047287495,-1.95049000572584,2.177241965,0.5207979455,0.2,2.49307479491456,-1.97254589258447,2.0092,2.35333,0.493924,0.554239,0.2,0.2,2.1311127647999,2.87939731574136,-2.32625175714805,-1.62253064718056,1,1,NA,1,1
40,NA,4,70,2.28266678542313,0.498454306614151,0.2,2.42656583286361,-2.14506438995679,2.1681227775,0.50944622175,0.2,2.38698537211319,-2.38126164051589,1.98646,2.33275,0.481505,0.539001,0.2,0.2,2.00113507500935,2.74090818946467,-2.74043021014165,-2.01432846919923,1,1,NA,1,1
9,NA,1,1,2.13522564666828,0.475969449216835,0.2,2.71960482310691,-2.58046446179559,2.2029679125,0.4773086605,0.2,3.12604913573226,-2.35936280060754,2.03012,2.34972,0.429609,0.529559,0.2,0.2,2.61448896643316,3.60069133896558,-2.79231100800194,-1.89079904162444,1,1,NA,1,1
9,NA,1,2,2.26167114932688,0.502120026247383,0.2,3.22856377402359,-3.00871902838946,2.2047243325,0.5038061345,0.2,2.97792479046711,-2.86769584046828,2.03496,2.35028,0.453683,0.553512,0.2,0.2,2.47637566604343,3.43843366927381,-3.30299634921163,-2.37439688656241,1,1,NA,1,1
9,NA,1,3,2.44659653702341,0.488982828027931,0.2,3.16128982091762,-3.11041629799551,2.3104465225,0.4845761325,0.2,3.02166308809379,-2.83224634171304,2.14543,2.47813,0.437483,0.536409,0.2,0.2,2.56935547937232,3.49476325924615,-3.2751608220312,-2.36000660673319,1,1,NA,1,1
9,NA,1,4,2.29541176471949,0.415783799422398,0.2,2.73206162192064,-3.11529210422668,2.2665568275,0.45794823275,0.2,2.48452792114395,-3.06702183227388,2.10951,2.42697,0.408274,0.511558,0.2,0.2,2.05146267497709,2.91976388272187,-3.53900531383321,-2.56633066453452,1,1,NA,1,1
9,NA,1,5,2.39638433521728,0.494103989190057,0.2,3.22118659182004,-2.33527202610489,2.28925779,0.5047753175,0.2,3.15173526905032,-2.44318073880739,2.13499,2.45356,0.451682,0.556314,0.2,0.2,2.68139963730995,3.62105981868535,-2.89907115929598,-2.02746770012561,1,1,NA,1,1
9,NA,1,6,1.89275456840495,0.436241219302999,0.2,2.7411947634547,-3.67047324007667,2.1458947225,0.38824178675,0.2,3.19842464524827,-3.20869468192166,1.96667,2.30446,0.343444,0.435492,0.2,0.2,2.7448651025158,3.68022077115906,-3.70624891855412,-2.66195237150394,0,0,NA,0,1
9,NA,1,7,2.05321059204637,0.409914471903274,0.2,3.18910108735878,-2.92255742716286,2.1944283625,0.46282285825,0.2,2.61599297707512,-3.33804255257424,2.02593,2.3377,0.414412,0.509773,0.2,0.2,2.15875099903293,3.04285294808533,-3.83076999019706,-2.84653986770078,1,0,NA,0,1
9,NA,1,8,2.12234833011106,0.500643984382763,0.2,2.66705810543932,-2.81153692375986,2.211100475,0.48801520675,0.2,2.94758342451217,-2.94193886534046,2.0538,2.36139,0.441696,0.5366,0.2,0.2,2.47246189291356,3.40194357239725,-3.4419989250544,-2.4687144609733,1,1,NA,1,1
9,NA,1,9,2.42840129860275,0.462977018794043,0.2,2.61869351251277,-2.77057981237056,2.3401566625,0.446355689,0.2,2.78590164759583,-2.2257137869708,2.18464,2.53528,0.39363,0.495149,0.2,0.2,2.35294701120328,3.27537025131355,-2.62898415859174,-1.76530604514561,1,1,NA,1,0
9,NA,1,10,2.15746175342272,0.467919162572157,0.2,3.0229093444207,-2.78863037334,2.22039334,0.507822712,0.2,3.07372961782276,-2.86720101042011,2.06227,2.36819,0.454014,0.554993,0.2,0.2,2.60602505886019,3.57043431721612,-3.33730149559781,-2.40716529776694,1,1,NA,1,1
9,NA,1,11,2.26888899065797,0.449268199287687,0.2,3.01706788567662,-2.69646785891807,2.23943017,0.4697022715,0.2,2.94733413175283,-2.844233772024,2.09657,2.40195,0.419581,0.519523,0.2,0.2,2.46529382142826,3.40126760979224,-3.31962137326038,-2.38005641942823,1,1,NA,1,1
9,NA,1,12,2.26680033642511,0.413534153098387,0.2,2.87470589986859,-2.73677824334068,2.243367865,0.375693209,0.2,2.89034424007833,-2.49750911313721,2.0804,2.39549,0.32434,0.423977,0.2,0.2,2.41905461390886,3.33241980148128,-2.98619390424261,-2.02056691909685,1,1,NA,1,1
9,NA,1,13,2.44018813841781,0.487327043593582,0.2,2.56113495433414,-2.79775133400576,2.2913213725,0.50333537,0.2,2.22280397093231,-2.5058806120139,2.13533,2.46058,0.44965,0.558459,0.2,0.2,1.80046559844523,2.66279804858083,-2.97681391840206,-2.07709634280776,1,1,NA,1,1
9,NA,1,14,2.27306841978969,0.439898654998244,0.2,3.48321320911301,-2.93032618570584,2.2002511075,0.439519071,0.2,3.51117141226642,-2.89808491317129,2.04141,2.34286,0.392338,0.486206,0.2,0.2,3.04633825053376,3.9726493837837,-3.39848154800585,-2.4318793637229,1,1,NA,1,1
9,NA,1,15,2.1602076223708,0.513342205198971,0.2,3.07391303232372,-2.7107943623197,2.2427587375,0.5044750405,0.2,3.34662942492124,-2.81661727865117,2.09342,2.40697,0.456042,0.553346,0.2,0.2,2.86963347856289,3.80798921093277,-3.27079999274439,-2.34612695173533,1,1,NA,1,1
9,NA,1,16,2.12508735182507,0.433244528558544,0.2,1.82265596606956,-2.40916331402068,2.2203635325,0.422139644,0.2,1.89624922394617,-2.49189943002056,2.07615,2.3722,0.370049,0.468883,0.2,0.2,1.49875365100854,2.26122299355073,-2.97521796700385,-2.0536700105319,1,1,NA,1,1
9,NA,1,17,2.05076611148932,0.488634599796502,0.2,3.2207829481696,-3.14972331924492,2.14085038,0.4763976045,0.2,3.50036566288873,-3.01003213904709,1.97464,2.29723,0.429181,0.520667,0.2,0.2,3.03066907617094,3.98946217675167,-3.47610764417678,-2.49699048933021,1,1,NA,1,1
9,NA,1,18,2.16768737852228,0.513024647054989,0.2,3.13831343059684,-2.96590002827755,2.162749365,0.56856003125,0.2,2.87898649960408,-3.16077772878184,1.99786,2.31954,0.523263,0.618843,0.2,0.2,2.40851255515957,3.40125545047953,-3.62350357629996,-2.66303701354195,1,0,NA,1,1
9,NA,1,19,2.13565008872862,0.50105678829397,0.2,3.10352182763874,-2.77547203706192,2.23902247,0.513768075,0.2,3.0714694576754,-2.67395479060265,2.08094,2.38853,0.465548,0.564451,0.2,0.2,2.58886739328943,3.52097100540862,-3.13742423725706,-2.2166907750818,1,1,NA,1,1
9,NA,1,20,2.3145561210721,0.516111744418991,0.2,2.92099958304711,-2.71430311927861,2.3485642875,0.5128891535,0.2,2.72558131837002,-2.8055191694026,2.19481,2.54765,0.462927,0.567163,0.2,0.2,2.26532402315646,3.18464785226041,-3.28887974858321,-2.33686535831664,1,1,NA,1,1
9,NA,1,21,1.99057287229511,0.519111430788691,0.2,2.90365608725756,-3.16010024313815,2.23104644,0.47149663825,0.2,3.19703104256328,-2.99874848258947,2.07894,2.3869,0.425976,0.520912,0.2,0.2,2.72991528108096,3.64512497276904,-3.47261777752341,-2.50662811935314,0,1,NA,1,1
9,NA,1,22,2.22432106185896,0.509420385699579,0.2,3.10918061540129,-3.08250573030208,2.21472984,0.535639395,0.2,3.06521759299886,-3.16304107748687,2.05502,2.366,0.486092,0.584147,0.2,0.2,2.59331251517911,3.57516978102067,-3.63373069141887,-2.69477439407728,1,1,NA,1,1
9,NA,1,23,2.21709675670706,0.555678736534892,0.2,3.38212548041642,-2.38252943178268,2.2155457725,0.53224768,0.2,3.31599112730654,-2.8180557284134,2.05906,2.37044,0.481939,0.577481,0.2,0.2,2.82141187771231,3.80521945062577,-3.24122096532088,-2.31582785409343,1,1,NA,1,1
9,NA,1,24,2.24476476447334,0.604678869393758,0.2,2.78923985514039,-2.74180678127046,2.2443179375,0.54365412675,0.2,3.36884054747993,-2.51947861426876,2.08601,2.40478,0.496145,0.596192,0.2,0.2,2.84513870517193,3.8479628592449,-2.98657620633061,-2.09999411388823,1,0,NA,0,1
9,NA,1,25,2.35157474586402,0.45282690121991,0.2,2.6840183078103,-2.76568704754443,2.3089287425,0.498149976,0.2,2.57225500991224,-3.08462513838025,2.16803,2.49911,0.445413,0.548639,0.2,0.2,2.12788331807106,3.03016700878343,-3.54652909743139,-2.58783256969648,1,1,NA,1,1
9,NA,1,26,2.24652455440193,0.488162531209649,0.2,2.80291026957654,-3.10758064950913,2.2911996,0.491351851,0.2,2.86184492705191,-3.01341619209506,2.12894,2.4555,0.443223,0.545868,0.2,0.2,2.358594147581,3.31971681752542,-3.48152057446374,-2.53137745058306,1,1,NA,1,1
9,NA,1,27,2.22786330463666,0.559455728807871,0.2,2.63054862281984,-3.13503728593708,2.2929563675,0.5318231655,0.2,2.88519468341174,-3.26137386637923,2.1395,2.46099,0.480516,0.580176,0.2,0.2,2.39355917289706,3.35421181502282,-3.75360008427101,-2.80552049109937,1,1,NA,1,1
9,NA,1,28,2.29875678190699,0.534724617543379,0.2,2.52503869621437,-2.294363710364,2.317731635,0.5142624695,0.2,2.49675043836837,-2.23265248365051,2.15824,2.49278,0.460444,0.565264,0.2,0.2,2.07550544082673,2.96311397328545,-2.64685191106348,-1.8228177880333,1,1,NA,1,1
9,NA,1,29,2.3245472184117,0.510762166059606,0.2,2.53120191177328,-3.20188891667014,2.2950948225,0.48063381325,0.2,2.99342873538109,-2.7762408307761,2.13417,2.46044,0.432647,0.532824,0.2,0.2,2.52612213379274,3.47923928961812,-3.24841089649616,-2.31185053239549,1,1,NA,1,1
9,NA,1,30,2.46508377221279,0.491936454808939,0.2,2.57126053769334,-2.47156732035609,2.3382763125,0.50198926,0.2,2.61555210660806,-2.5068375566837,2.17718,2.53211,0.447636,0.556151,0.2,0.2,2.13393541643128,3.05195317700959,-2.97075320797048,-2.06253993063972,1,1,NA,1,1
9,NA,1,31,2.21390324608708,0.469015860588769,0.2,3.47968011461842,-3.00896516237791,2.2756940525,0.4795342945,0.2,3.32734860917502,-3.15747228567474,2.11909,2.43362,0.430967,0.528396,0.2,0.2,2.85923144812117,3.81274100241985,-3.63685860980719,-2.6520859045712,1,1,NA,1,1
