"SubjID","Group","Jitter","censored","Resp","n_trials","q1","q3","q5","q7","q9","GroupName","RespName","DirectionName","CensorName","Accuracy"
61,2,-1.07439891367436,1,2,15,0.0009202,0.001033,0.001099,0.0011702,0.001305,"Schizophrenia","Left","Left","NotCensored",1
61,2,-0.835643599524503,1,1,2,0.0010911,0.0011373,0.0011835,0.0012297,0.0012759,"Schizophrenia","Right","Left","NotCensored",0
61,2,-0.835643599524503,1,2,17,0.0009298,0.0009746,0.001126,0.0012186,0.0013764,"Schizophrenia","Left","Left","NotCensored",1
61,2,-0.596888285374645,1,1,9,0.0007094,0.0009274,0.000955,0.0011202,0.0011594,"Schizophrenia","Right","Left","NotCensored",0
61,2,-0.596888285374645,1,2,11,0.001092,0.001164,0.00121,0.001255,0.001426,"Schizophrenia","Left","Left","NotCensored",1
61,2,-0.358132971224787,1,1,12,0.0009554,0.0010139,0.001095,0.0012065,0.0013779,"Schizophrenia","Right","Left","NotCensored",0
61,2,-0.358132971224787,1,2,8,0.0008865,0.0009251,0.0011025,0.0011827,0.0012209,"Schizophrenia","Left","Left","NotCensored",1
61,2,-0.119377657074929,1,1,9,0.0005736,0.0007186,0.000875,0.0009428,0.0013172,"Schizophrenia","Right","Left","NotCensored",0
61,2,-0.119377657074929,1,2,11,0.000885,0.00107,0.001158,0.001197,0.00165,"Schizophrenia","Left","Left","NotCensored",1
61,2,0.119377657074929,1,1,14,0.0007517,0.0008586,0.0009815,0.0010892,0.0012561,"Schizophrenia","Right","Right","NotCensored",1
61,2,0.119377657074929,1,2,6,0.000869,0.0011675,0.001283,0.001387,0.001552,"Schizophrenia","Left","Right","NotCensored",0
61,2,0.358132971224787,1,1,11,0.000751,0.000984,0.001306,0.001378,0.001454,"Schizophrenia","Right","Right","NotCensored",1
61,2,0.358132971224787,1,2,9,0.0008952,0.001073,0.001361,0.001615,0.0017388,"Schizophrenia","Left","Right","NotCensored",0
61,2,0.596888285374645,1,1,14,0.0009034,0.0009983,0.001138,0.0012161,0.00132,"Schizophrenia","Right","Right","NotCensored",1
61,2,0.596888285374645,1,2,6,0.0009685,0.0010115,0.0011325,0.001473,0.0017475,"Schizophrenia","Left","Right","NotCensored",0
61,2,0.835643599524503,1,1,18,0.000816,0.0009302,0.000995,0.0010676,0.0011609,"Schizophrenia","Right","Right","NotCensored",1
61,2,0.835643599524503,1,2,2,0.0009918,0.0011054,0.001219,0.0013326,0.0014462,"Schizophrenia","Left","Right","NotCensored",0
61,2,1.07439891367436,1,1,16,0.0008475,0.0009005,0.0010415,0.001187,0.00131,"Schizophrenia","Right","Right","NotCensored",1
61,2,1.07439891367436,1,2,4,0.0009507,0.0010101,0.0010385,0.0010585,0.0010675,"Schizophrenia","Left","Right","NotCensored",0
61,2,1.91004251319886,1,1,19,0.0008496,0.0009846,0.001097,0.0011732,0.0012478,"Schizophrenia","Right","Right","NotCensored",1
61,2,1.91004251319886,1,2,1,0.001297,0.001297,0.001297,0.001297,0.001297,"Schizophrenia","Left","Right","NotCensored",0
62,2,-0.358132971224787,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
62,2,-0.119377657074929,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
62,2,0.119377657074929,0,NA,3,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
62,2,0.596888285374645,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
62,2,-1.91004251319886,1,1,1,0.000682,0.000682,0.000682,0.000682,0.000682,"Schizophrenia","Right","Left","NotCensored",0
62,2,-1.91004251319886,1,2,19,0.0006612,0.0006898,0.000822,0.000918,0.0010626,"Schizophrenia","Left","Left","NotCensored",1
62,2,-1.07439891367436,1,1,5,0.000857,0.0009808,0.00114,0.0014184,0.0015954,"Schizophrenia","Right","Left","NotCensored",0
62,2,-1.07439891367436,1,2,15,0.0006622,0.0007504,0.000811,0.0009058,0.0011672,"Schizophrenia","Left","Left","NotCensored",1
62,2,-0.835643599524503,1,1,1,0.001057,0.001057,0.001057,0.001057,0.001057,"Schizophrenia","Right","Left","NotCensored",0
62,2,-0.835643599524503,1,2,19,0.0008446,0.0009128,0.001133,0.0013648,0.0016926,"Schizophrenia","Left","Left","NotCensored",1
62,2,-0.596888285374645,1,1,5,0.000912,0.0012696,0.001368,0.0014904,0.0016044,"Schizophrenia","Right","Left","NotCensored",0
62,2,-0.596888285374645,1,2,15,0.0008542,0.0010262,0.001112,0.001455,0.001967,"Schizophrenia","Left","Left","NotCensored",1
62,2,-0.358132971224787,1,1,7,0.0008484,0.0013632,0.001517,0.0016654,0.0017838,"Schizophrenia","Right","Left","NotCensored",0
62,2,-0.358132971224787,1,2,11,0.000846,0.001,0.001493,0.001727,0.001969,"Schizophrenia","Left","Left","NotCensored",1
62,2,-0.119377657074929,1,1,9,0.0009512,0.001101,0.00132,0.001517,0.0017292,"Schizophrenia","Right","Left","NotCensored",0
62,2,-0.119377657074929,1,2,10,0.0009165,0.0011917,0.001501,0.0017333,0.0019403,"Schizophrenia","Left","Left","NotCensored",1
62,2,0.119377657074929,1,1,9,0.000802,0.0009846,0.001015,0.0011396,0.001797,"Schizophrenia","Right","Right","NotCensored",1
62,2,0.119377657074929,1,2,7,0.0010168,0.001256,0.001715,0.0017592,0.0019124,"Schizophrenia","Left","Right","NotCensored",0
62,2,0.358132971224787,1,1,12,0.0007404,0.0008539,0.0009365,0.0010795,0.0014151,"Schizophrenia","Right","Right","NotCensored",1
62,2,0.358132971224787,1,2,8,0.0008951,0.0011897,0.001253,0.0014774,0.0020274,"Schizophrenia","Left","Right","NotCensored",0
62,2,0.596888285374645,1,1,14,0.0007906,0.0008903,0.0010005,0.0013273,0.0018211,"Schizophrenia","Right","Right","NotCensored",1
62,2,0.596888285374645,1,2,4,0.0013358,0.0013394,0.001447,0.0015589,0.0015883,"Schizophrenia","Left","Right","NotCensored",0
62,2,0.835643599524503,1,1,18,0.0007206,0.0008497,0.0009205,0.0010773,0.0013721,"Schizophrenia","Right","Right","NotCensored",1
62,2,0.835643599524503,1,2,2,0.0010829,0.0011627,0.0012425,0.0013223,0.0014021,"Schizophrenia","Left","Right","NotCensored",0
62,2,1.07439891367436,1,1,19,0.000706,0.0007918,0.000851,0.000932,0.0011784,"Schizophrenia","Right","Right","NotCensored",1
62,2,1.07439891367436,1,2,1,0.000746,0.000746,0.000746,0.000746,0.000746,"Schizophrenia","Left","Right","NotCensored",0
62,2,1.91004251319886,1,1,20,0.0007053,0.000751,0.000797,0.0009171,0.0010699,"Schizophrenia","Right","Right","NotCensored",1
62,2,1.91004251319886,NA,2,0,NA,NA,NA,NA,NA,"Schizophrenia","Left","Right",NA,0
63,2,-0.835643599524503,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
63,2,0.119377657074929,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
63,2,-1.91004251319886,1,1,4,0.0010196,0.0010508,0.001098,0.001191,0.001497,"Schizophrenia","Right","Left","NotCensored",0
63,2,-1.91004251319886,1,2,16,0.0009205,0.000998,0.001034,0.0011985,0.00131,"Schizophrenia","Left","Left","NotCensored",1
63,2,-1.07439891367436,1,1,8,0.001166,0.0012331,0.0012735,0.0013571,0.0014381,"Schizophrenia","Right","Left","NotCensored",0
63,2,-1.07439891367436,1,2,12,0.0010217,0.0011558,0.0012545,0.0014306,0.0015088,"Schizophrenia","Left","Left","NotCensored",1
63,2,-0.835643599524503,1,1,5,0.0012266,0.0012424,0.00126,0.0016272,0.0017838,"Schizophrenia","Right","Left","NotCensored",0
63,2,-0.835643599524503,1,2,14,0.0010249,0.001186,0.0013295,0.0014442,0.0016119,"Schizophrenia","Left","Left","NotCensored",1
63,2,-0.596888285374645,1,1,12,0.0010309,0.0011286,0.001146,0.001216,0.0016428,"Schizophrenia","Right","Left","NotCensored",0
63,2,-0.596888285374645,1,2,8,0.0010673,0.0011599,0.001235,0.0013173,0.001411,"Schizophrenia","Left","Left","NotCensored",1
63,2,-0.358132971224787,1,1,8,0.0011043,0.0011794,0.001349,0.0014277,0.0014691,"Schizophrenia","Right","Left","NotCensored",0
63,2,-0.358132971224787,1,2,12,0.0010169,0.0011452,0.0012935,0.0015461,0.0016736,"Schizophrenia","Left","Left","NotCensored",1
63,2,-0.119377657074929,1,1,10,0.0012818,0.0013549,0.0014425,0.0015208,0.0016096,"Schizophrenia","Right","Left","NotCensored",0
63,2,-0.119377657074929,1,2,10,0.0013655,0.0014428,0.001632,0.0017225,0.0019407,"Schizophrenia","Left","Left","NotCensored",1
63,2,0.119377657074929,1,1,14,0.0009881,0.0010593,0.001291,0.0014448,0.0016444,"Schizophrenia","Right","Right","NotCensored",1
63,2,0.119377657074929,1,2,5,0.0012274,0.0013302,0.001415,0.001419,0.0014458,"Schizophrenia","Left","Right","NotCensored",0
63,2,0.358132971224787,1,1,11,0.001154,0.001173,0.001327,0.001463,0.001561,"Schizophrenia","Right","Right","NotCensored",1
63,2,0.358132971224787,1,2,9,0.0010894,0.0011404,0.001287,0.0015606,0.0017116,"Schizophrenia","Left","Right","NotCensored",0
63,2,0.596888285374645,1,1,14,0.0010978,0.0011363,0.00135,0.0013863,0.0015193,"Schizophrenia","Right","Right","NotCensored",1
63,2,0.596888285374645,1,2,6,0.0011425,0.001241,0.001274,0.001348,0.0014925,"Schizophrenia","Left","Right","NotCensored",0
63,2,0.835643599524503,1,1,13,0.0011332,0.0013176,0.001424,0.001481,0.0015936,"Schizophrenia","Right","Right","NotCensored",1
63,2,0.835643599524503,1,2,7,0.0011142,0.0012418,0.001317,0.001466,0.0015464,"Schizophrenia","Left","Right","NotCensored",0
63,2,1.07439891367436,1,1,16,0.001085,0.001195,0.0012555,0.0013405,0.0014735,"Schizophrenia","Right","Right","NotCensored",1
63,2,1.07439891367436,1,2,4,0.0011439,0.0014337,0.001503,0.0015449,0.0016703,"Schizophrenia","Left","Right","NotCensored",0
63,2,1.91004251319886,1,1,15,0.0010002,0.0011188,0.001236,0.0013762,0.001723,"Schizophrenia","Right","Right","NotCensored",1
63,2,1.91004251319886,1,2,5,0.0008218,0.0009052,0.00091,0.0009956,0.0012354,"Schizophrenia","Left","Right","NotCensored",0
64,2,-1.91004251319886,1,1,1,0.00082,0.00082,0.00082,0.00082,0.00082,"Schizophrenia","Right","Left","NotCensored",0
64,2,-1.91004251319886,1,2,19,0.00078,0.0008684,0.000957,0.0010768,0.0011986,"Schizophrenia","Left","Left","NotCensored",1
64,2,-1.07439891367436,1,1,5,0.0009416,0.0011042,0.001229,0.0015906,0.001681,"Schizophrenia","Right","Left","NotCensored",0
64,2,-1.07439891367436,1,2,15,0.0008424,0.000942,0.001108,0.0012234,0.0014186,"Schizophrenia","Left","Left","NotCensored",1
64,2,-0.835643599524503,1,1,3,0.001003,0.001057,0.001111,0.0013518,0.0015926,"Schizophrenia","Right","Left","NotCensored",0
64,2,-0.835643599524503,1,2,17,0.0007748,0.0009168,0.001011,0.0011072,0.0012776,"Schizophrenia","Left","Left","NotCensored",1
64,2,-0.596888285374645,1,1,4,0.0007278,0.0008634,0.0009685,0.0011234,0.0015578,"Schizophrenia","Right","Left","NotCensored",0
64,2,-0.596888285374645,1,2,16,0.000775,0.0009665,0.0011415,0.001217,0.0015235,"Schizophrenia","Left","Left","NotCensored",1
64,2,-0.358132971224787,1,1,8,0.0009225,0.0009548,0.001019,0.0010859,0.0012371,"Schizophrenia","Right","Left","NotCensored",0
64,2,-0.358132971224787,1,2,12,0.0007968,0.0009704,0.0010675,0.0011806,0.0013383,"Schizophrenia","Left","Left","NotCensored",1
64,2,-0.119377657074929,1,1,10,0.0008804,0.0009498,0.0011035,0.0013138,0.0017574,"Schizophrenia","Right","Left","NotCensored",0
64,2,-0.119377657074929,1,2,10,0.0009386,0.0010505,0.001167,0.0013022,0.0013886,"Schizophrenia","Left","Left","NotCensored",1
64,2,0.119377657074929,1,1,14,0.0007418,0.0008678,0.0009665,0.0011595,0.0013046,"Schizophrenia","Right","Right","NotCensored",1
64,2,0.119377657074929,1,2,6,0.0010565,0.0011535,0.001254,0.0012965,0.001334,"Schizophrenia","Left","Right","NotCensored",0
64,2,0.358132971224787,1,1,18,0.0007735,0.000891,0.000988,0.001034,0.0013391,"Schizophrenia","Right","Right","NotCensored",1
64,2,0.358132971224787,1,2,2,0.0007461,0.0008423,0.0009385,0.0010347,0.0011309,"Schizophrenia","Left","Right","NotCensored",0
64,2,0.596888285374645,1,1,17,0.0008872,0.0009246,0.001027,0.0011632,0.0016112,"Schizophrenia","Right","Right","NotCensored",1
64,2,0.596888285374645,1,2,3,0.001542,0.001656,0.00177,0.0017852,0.0018004,"Schizophrenia","Left","Right","NotCensored",0
64,2,0.835643599524503,1,1,19,0.0007314,0.0008064,0.000939,0.0010158,0.0013092,"Schizophrenia","Right","Right","NotCensored",1
64,2,0.835643599524503,1,2,1,0.000749,0.000749,0.000749,0.000749,0.000749,"Schizophrenia","Left","Right","NotCensored",0
64,2,1.07439891367436,1,1,20,0.0008352,0.0009481,0.001042,0.0011378,0.0013144,"Schizophrenia","Right","Right","NotCensored",1
64,2,1.91004251319886,1,1,20,0.0006351,0.0007404,0.0008845,0.0009613,0.0010735,"Schizophrenia","Right","Right","NotCensored",1
64,2,1.07439891367436,NA,2,0,NA,NA,NA,NA,NA,"Schizophrenia","Left","Right",NA,0
64,2,1.91004251319886,NA,2,0,NA,NA,NA,NA,NA,"Schizophrenia","Left","Right",NA,0
65,2,-1.91004251319886,1,1,1,0.000928,0.000928,0.000928,0.000928,0.000928,"Schizophrenia","Right","Left","NotCensored",0
65,2,-1.91004251319886,1,2,19,0.000609,0.000667,0.000694,0.0007534,0.0008974,"Schizophrenia","Left","Left","NotCensored",1
65,2,-1.07439891367436,1,1,1,0.00063,0.00063,0.00063,0.00063,0.00063,"Schizophrenia","Right","Left","NotCensored",0
65,2,-1.07439891367436,1,2,19,0.0005446,0.0006454,0.000721,0.0007416,0.0009176,"Schizophrenia","Left","Left","NotCensored",1
65,2,-0.835643599524503,1,1,7,0.0006132,0.0007252,0.000842,0.000882,0.0010284,"Schizophrenia","Right","Left","NotCensored",0
65,2,-0.835643599524503,1,2,13,0.0005526,0.0006186,0.000646,0.000672,0.0007332,"Schizophrenia","Left","Left","NotCensored",1
65,2,-0.596888285374645,1,1,3,0.0008032,0.0009456,0.001088,0.001104,0.00112,"Schizophrenia","Right","Left","NotCensored",0
65,2,-0.596888285374645,1,2,17,0.0006292,0.0006648,0.000717,0.000758,0.0008976,"Schizophrenia","Left","Left","NotCensored",1
65,2,-0.358132971224787,1,1,3,0.0008214,0.0008462,0.000871,0.000879,0.000887,"Schizophrenia","Right","Left","NotCensored",0
65,2,-0.358132971224787,1,2,17,0.0006388,0.0007178,0.000778,0.0008812,0.0009724,"Schizophrenia","Left","Left","NotCensored",1
65,2,-0.119377657074929,1,1,11,0.00073,0.000767,0.000818,0.001236,0.001406,"Schizophrenia","Right","Left","NotCensored",0
65,2,-0.119377657074929,1,2,9,0.0006828,0.0007998,0.000854,0.001063,0.0011014,"Schizophrenia","Left","Left","NotCensored",1
65,2,0.119377657074929,1,1,15,0.0006814,0.0007714,0.000877,0.0009148,0.001111,"Schizophrenia","Right","Right","NotCensored",1
65,2,0.119377657074929,1,2,5,0.0007394,0.0007436,0.000758,0.0007724,0.0008192,"Schizophrenia","Left","Right","NotCensored",0
65,2,0.358132971224787,1,1,16,0.0006715,0.000798,0.000826,0.0009595,0.0010745,"Schizophrenia","Right","Right","NotCensored",1
65,2,0.358132971224787,1,2,4,0.0006765,0.0007455,9e-04,0.0010517,0.0011039,"Schizophrenia","Left","Right","NotCensored",0
65,2,0.596888285374645,1,1,19,0.0006738,0.0007022,0.000737,0.000847,0.0009776,"Schizophrenia","Right","Right","NotCensored",1
65,2,0.596888285374645,1,2,1,0.000737,0.000737,0.000737,0.000737,0.000737,"Schizophrenia","Left","Right","NotCensored",0
65,2,0.835643599524503,1,1,19,0.0006134,0.0006608,0.000675,0.000764,0.0008466,"Schizophrenia","Right","Right","NotCensored",1
65,2,0.835643599524503,1,2,1,0.000767,0.000767,0.000767,0.000767,0.000767,"Schizophrenia","Left","Right","NotCensored",0
65,2,1.07439891367436,1,1,20,0.0005969,0.0006273,0.0006485,0.0007329,0.0009234,"Schizophrenia","Right","Right","NotCensored",1
65,2,1.91004251319886,1,1,20,0.0006011,0.0006661,0.0006995,0.0007361,0.0008895,"Schizophrenia","Right","Right","NotCensored",1
65,2,1.07439891367436,NA,2,0,NA,NA,NA,NA,NA,"Schizophrenia","Left","Right",NA,0
65,2,1.91004251319886,NA,2,0,NA,NA,NA,NA,NA,"Schizophrenia","Left","Right",NA,0
66,2,-1.91004251319886,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
66,2,-0.835643599524503,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
66,2,-0.358132971224787,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
66,2,-0.119377657074929,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
66,2,0.119377657074929,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
66,2,0.358132971224787,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
66,2,0.596888285374645,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
66,2,0.835643599524503,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
66,2,1.07439891367436,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
66,2,-1.91004251319886,1,1,11,0.001308,0.00134,0.001393,0.00161,0.001934,"Schizophrenia","Right","Left","NotCensored",0
66,2,-1.91004251319886,1,2,8,0.0012516,0.0012812,0.0013375,0.0016458,0.001826,"Schizophrenia","Left","Left","NotCensored",1
66,2,-1.07439891367436,1,1,12,0.0009938,0.0012364,0.001364,0.0016301,0.001757,"Schizophrenia","Right","Left","NotCensored",0
66,2,-1.07439891367436,1,2,8,0.0010429,0.0011423,0.001219,0.0015801,0.0019004,"Schizophrenia","Left","Left","NotCensored",1
66,2,-0.835643599524503,1,1,9,0.001268,0.001376,0.001432,0.0014956,0.0016422,"Schizophrenia","Right","Left","NotCensored",0
66,2,-0.835643599524503,1,2,10,0.0009564,0.0012583,0.001346,0.0013762,0.0015897,"Schizophrenia","Left","Left","NotCensored",1
66,2,-0.596888285374645,1,1,9,0.001244,0.0014334,0.001819,0.001876,0.0021866,"Schizophrenia","Right","Left","NotCensored",0
66,2,-0.596888285374645,1,2,11,0.001109,0.001154,0.001425,0.001929,0.001956,"Schizophrenia","Left","Left","NotCensored",1
66,2,-0.358132971224787,1,1,10,0.0012564,0.0012924,0.00145,0.0015118,0.0016585,"Schizophrenia","Right","Left","NotCensored",0
66,2,-0.358132971224787,1,2,8,0.0006279,0.0010894,0.0011435,0.0014676,0.0016827,"Schizophrenia","Left","Left","NotCensored",1
66,2,-0.119377657074929,1,1,12,0.0010794,0.0011896,0.0013865,0.001463,0.0017,"Schizophrenia","Right","Left","NotCensored",0
66,2,-0.119377657074929,1,2,6,0.0006465,0.0008725,0.0008855,0.000931,0.0010095,"Schizophrenia","Left","Left","NotCensored",1
66,2,0.119377657074929,1,1,7,0.0006942,0.0008466,0.001223,0.001329,0.0017722,"Schizophrenia","Right","Right","NotCensored",1
66,2,0.119377657074929,1,2,12,0.0008289,0.0009105,0.001189,0.0013996,0.0021708,"Schizophrenia","Left","Right","NotCensored",0
66,2,0.358132971224787,1,1,10,0.000767,0.0008818,0.0010775,0.0012455,0.0020357,"Schizophrenia","Right","Right","NotCensored",1
66,2,0.358132971224787,1,2,8,0.0009597,0.0010248,0.0011695,0.0014267,0.0015546,"Schizophrenia","Left","Right","NotCensored",0
66,2,0.596888285374645,1,1,10,0.0009301,0.0011252,0.001231,0.0015094,0.0016653,"Schizophrenia","Right","Right","NotCensored",1
66,2,0.596888285374645,1,2,9,0.0010106,0.001203,0.001737,0.001919,0.0022226,"Schizophrenia","Left","Right","NotCensored",0
66,2,0.835643599524503,1,1,9,0.0011402,0.0013402,0.001588,0.0017684,0.0019936,"Schizophrenia","Right","Right","NotCensored",1
66,2,0.835643599524503,1,2,9,0.0008662,0.00106,0.001336,0.0013784,0.0018188,"Schizophrenia","Left","Right","NotCensored",0
66,2,1.07439891367436,1,1,10,0.0009944,0.0012881,0.001426,0.0015731,0.0017275,"Schizophrenia","Right","Right","NotCensored",1
66,2,1.07439891367436,1,2,8,0.0008117,0.0013252,0.001401,0.0014948,0.0015816,"Schizophrenia","Left","Right","NotCensored",0
66,2,1.91004251319886,1,1,9,0.0014522,0.0015374,0.001923,0.0020978,0.002296,"Schizophrenia","Right","Right","NotCensored",1
66,2,1.91004251319886,1,2,11,0.001096,0.001452,0.00166,0.001786,0.00191,"Schizophrenia","Left","Right","NotCensored",0
67,2,-1.91004251319886,1,1,1,0.000829,0.000829,0.000829,0.000829,0.000829,"Schizophrenia","Right","Left","NotCensored",0
67,2,-1.91004251319886,1,2,19,0.0007386,0.0007848,0.000842,0.0009452,0.0010922,"Schizophrenia","Left","Left","NotCensored",1
67,2,-1.07439891367436,1,1,1,0.001094,0.001094,0.001094,0.001094,0.001094,"Schizophrenia","Right","Left","NotCensored",0
67,2,-1.07439891367436,1,2,19,0.000731,0.0008092,0.000868,0.0009304,0.0010676,"Schizophrenia","Left","Left","NotCensored",1
67,2,-0.835643599524503,1,1,2,0.0017373,0.0017439,0.0017505,0.0017571,0.0017637,"Schizophrenia","Right","Left","NotCensored",0
67,2,-0.835643599524503,1,2,18,0.0007851,0.000963,0.0010225,0.0011961,0.0012973,"Schizophrenia","Left","Left","NotCensored",1
67,2,-0.596888285374645,1,1,5,0.0010012,0.0010618,0.001081,0.0013866,0.0018116,"Schizophrenia","Right","Left","NotCensored",0
67,2,-0.596888285374645,1,2,15,0.0007354,0.0009236,0.001101,0.0011564,0.001248,"Schizophrenia","Left","Left","NotCensored",1
67,2,-0.358132971224787,1,1,5,0.0008568,0.0010146,0.001221,0.0012602,0.0013378,"Schizophrenia","Right","Left","NotCensored",0
67,2,-0.358132971224787,1,2,15,0.0008272,0.0009884,0.001138,0.0014632,0.0015646,"Schizophrenia","Left","Left","NotCensored",1
67,2,-0.119377657074929,1,1,9,0.0011466,0.0011778,0.001284,0.0014868,0.0015748,"Schizophrenia","Right","Left","NotCensored",0
67,2,-0.119377657074929,1,2,11,0.000952,0.001168,0.00131,0.001365,0.00177,"Schizophrenia","Left","Left","NotCensored",1
67,2,0.119377657074929,1,1,12,0.0009067,0.0010606,0.001358,0.0015744,0.0018047,"Schizophrenia","Right","Right","NotCensored",1
67,2,0.119377657074929,1,2,8,0.0011318,0.0012453,0.0013145,0.0016627,0.0017044,"Schizophrenia","Left","Right","NotCensored",0
67,2,0.358132971224787,1,1,12,0.0006872,0.0007934,0.001001,0.001165,0.0012158,"Schizophrenia","Right","Right","NotCensored",1
67,2,0.358132971224787,1,2,8,0.0009212,0.0011387,0.001205,0.0016448,0.0017595,"Schizophrenia","Left","Right","NotCensored",0
67,2,0.596888285374645,1,1,20,0.0006525,0.0008523,0.0009025,0.0010163,0.001348,"Schizophrenia","Right","Right","NotCensored",1
67,2,0.835643599524503,1,1,17,0.000602,0.0006822,0.00077,0.0011264,0.0014402,"Schizophrenia","Right","Right","NotCensored",1
67,2,0.835643599524503,1,2,3,0.0011492,0.0012576,0.001366,0.0014784,0.0015908,"Schizophrenia","Left","Right","NotCensored",0
67,2,1.07439891367436,1,1,18,0.0006321,0.000686,0.0007765,0.0008258,0.0009536,"Schizophrenia","Right","Right","NotCensored",1
67,2,1.07439891367436,1,2,2,0.0010676,0.0011448,0.001222,0.0012992,0.0013764,"Schizophrenia","Left","Right","NotCensored",0
67,2,1.91004251319886,1,1,19,0.0006506,0.0006716,0.000726,0.0008452,0.0009168,"Schizophrenia","Right","Right","NotCensored",1
67,2,1.91004251319886,1,2,1,0.001005,0.001005,0.001005,0.001005,0.001005,"Schizophrenia","Left","Right","NotCensored",0
67,2,0.596888285374645,NA,2,0,NA,NA,NA,NA,NA,"Schizophrenia","Left","Right",NA,0
68,2,-1.91004251319886,0,NA,5,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
68,2,-0.596888285374645,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
68,2,-0.119377657074929,0,NA,1,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Left","Censored",NA
68,2,1.91004251319886,0,NA,2,NA,NA,NA,NA,NA,"Schizophrenia",NA,"Right","Censored",NA
68,2,-1.91004251319886,1,1,6,0.000935,0.0009935,0.001073,0.0011745,0.00122,"Schizophrenia","Right","Left","NotCensored",0
68,2,-1.91004251319886,1,2,9,0.0010616,0.0012906,0.001416,0.0015504,0.0016368,"Schizophrenia","Left","Left","NotCensored",1
68,2,-1.07439891367436,1,1,12,0.000889,0.0009316,0.001133,0.0012573,0.0014531,"Schizophrenia","Right","Left","NotCensored",0
68,2,-1.07439891367436,1,2,8,0.0010762,0.0012155,0.0013385,0.0013715,0.0014903,"Schizophrenia","Left","Left","NotCensored",1
68,2,-0.835643599524503,1,1,9,0.0008538,0.0008858,0.000988,0.0015028,0.001631,"Schizophrenia","Right","Left","NotCensored",0
68,2,-0.835643599524503,1,2,11,0.000973,0.001126,0.001299,0.001591,0.001774,"Schizophrenia","Left","Left","NotCensored",1
68,2,-0.596888285374645,1,1,9,0.0009116,0.0010584,0.001193,0.0013634,0.002092,"Schizophrenia","Right","Left","NotCensored",0
68,2,-0.596888285374645,1,2,10,0.0009535,0.0010327,0.001226,0.0012797,0.0015368,"Schizophrenia","Left","Left","NotCensored",1
68,2,-0.358132971224787,1,1,7,0.0011084,0.0013388,0.001486,0.0015562,0.0017038,"Schizophrenia","Right","Left","NotCensored",0
68,2,-0.358132971224787,1,2,13,0.0010376,0.0012828,0.001397,0.0014354,0.0016186,"Schizophrenia","Left","Left","NotCensored",1
68,2,-0.119377657074929,1,1,10,0.0011542,0.0013493,0.001762,0.0018193,0.0018796,"Schizophrenia","Right","Left","NotCensored",0
68,2,-0.119377657074929,1,2,9,0.0009052,0.0011196,0.001373,0.0015422,0.0016806,"Schizophrenia","Left","Left","NotCensored",1
68,2,0.119377657074929,1,1,14,0.0011102,0.0013995,0.0016475,0.0017478,0.0019097,"Schizophrenia","Right","Right","NotCensored",1
68,2,0.119377657074929,1,2,6,0.0011285,0.001397,0.001541,0.001703,0.001784,"Schizophrenia","Left","Right","NotCensored",0
68,2,0.358132971224787,1,1,13,0.001144,0.0012332,0.001291,0.001426,0.001565,"Schizophrenia","Right","Right","NotCensored",1
68,2,0.358132971224787,1,2,7,0.0010052,0.001176,0.001238,0.001529,0.0016238,"Schizophrenia","Left","Right","NotCensored",0
68,2,0.596888285374645,1,1,12,0.0010077,0.0011992,0.0013665,0.0014584,0.0018134,"Schizophrenia","Right","Right","NotCensored",1
68,2,0.596888285374645,1,2,8,0.0011329,0.0011871,0.0013015,0.001469,0.0017251,"Schizophrenia","Left","Right","NotCensored",0
68,2,0.835643599524503,1,1,11,0.000845,0.000861,0.001043,0.001429,0.001535,"Schizophrenia","Right","Right","NotCensored",1
68,2,0.835643599524503,1,2,9,0.0009002,0.0011732,0.001416,0.0014456,0.0014964,"Schizophrenia","Left","Right","NotCensored",0
