"SubjID","Group","Resp","SignalStrength","n_trials","q1","q3","q5","q7","q9","GroupName","RespName"
60,2,2,0.773809762908943,4,1.4147,1.5341,2.267,2.991,3.057,"Schizophrenia","NotLookingAtMe"
60,2,1,1.16071464436341,12,0.8949,1.0123,1.1,1.1647,1.4495,"Schizophrenia","LookingAtMe"
60,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
60,2,1,1.54761952581789,11,0.983,1.035,1.143,1.505,1.73,"Schizophrenia","LookingAtMe"
60,2,2,1.54761952581789,1,1.305,1.305,1.305,1.305,1.305,"Schizophrenia","NotLookingAtMe"
61,2,2,-1.54761952581789,12,0.6564,0.7669,0.91,1.2042,1.2704,"Schizophrenia","NotLookingAtMe"
61,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
61,2,2,-1.16071464436341,12,0.6836,0.7706,0.843,0.8715,1.1444,"Schizophrenia","NotLookingAtMe"
61,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
61,2,1,-0.773809762908943,1,0.674,0.674,0.674,0.674,0.674,"Schizophrenia","LookingAtMe"
61,2,2,-0.773809762908943,11,0.678,0.739,0.783,0.799,1.055,"Schizophrenia","NotLookingAtMe"
61,2,2,-0.386904881454471,12,0.7764,0.8359,0.8955,1.168,1.3514,"Schizophrenia","NotLookingAtMe"
61,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
61,2,2,0,12,0.6675,0.8272,0.8375,0.9106,1.1603,"Schizophrenia","NotLookingAtMe"
61,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
61,2,1,0.386904881454471,2,1.0563,1.0689,1.0815,1.0941,1.1067,"Schizophrenia","LookingAtMe"
61,2,2,0.386904881454471,10,0.7026,0.7449,0.782,0.8676,0.9468,"Schizophrenia","NotLookingAtMe"
61,2,1,0.773809762908943,3,0.98,0.982,0.984,1.1992,1.4144,"Schizophrenia","LookingAtMe"
61,2,2,0.773809762908943,9,0.7696,0.8112,1.043,1.2874,1.8852,"Schizophrenia","NotLookingAtMe"
61,2,1,1.16071464436341,8,0.8767,0.9142,0.966,1.0223,1.1774,"Schizophrenia","LookingAtMe"
61,2,2,1.16071464436341,4,0.7084,0.7732,0.806,0.8315,0.8525,"Schizophrenia","NotLookingAtMe"
61,2,1,1.54761952581789,9,0.7068,0.784,0.88,0.8996,1.1132,"Schizophrenia","LookingAtMe"
61,2,2,1.54761952581789,3,0.6572,0.7236,0.79,0.8536,0.9172,"Schizophrenia","NotLookingAtMe"
62,2,2,-1.54761952581789,12,0.8293,0.9027,0.977,1.0423,1.1543,"Schizophrenia","NotLookingAtMe"
62,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
62,2,2,-1.16071464436341,12,0.6934,0.7332,0.819,1.0755,1.4424,"Schizophrenia","NotLookingAtMe"
62,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
62,2,2,-0.773809762908943,12,0.6739,0.7449,0.7655,0.8482,1.1489,"Schizophrenia","NotLookingAtMe"
62,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
62,2,2,-0.386904881454471,12,0.7181,0.8657,0.997,1.0571,1.5682,"Schizophrenia","NotLookingAtMe"
62,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
62,2,2,0,12,0.6557,0.9018,0.968,1.0647,1.4297,"Schizophrenia","NotLookingAtMe"
62,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
62,2,1,0.386904881454471,5,0.8148,0.8486,0.955,1.227,1.7858,"Schizophrenia","LookingAtMe"
62,2,2,0.386904881454471,7,0.7314,0.8146,0.846,1.16,1.584,"Schizophrenia","NotLookingAtMe"
62,2,1,0.773809762908943,9,0.7654,0.9324,0.986,1.1706,1.5226,"Schizophrenia","LookingAtMe"
62,2,2,0.773809762908943,3,0.8508,0.9104,0.97,1.4012,1.8324,"Schizophrenia","NotLookingAtMe"
62,2,1,1.16071464436341,11,0.695,0.772,0.861,0.905,1.023,"Schizophrenia","LookingAtMe"
62,2,2,1.16071464436341,1,1.32,1.32,1.32,1.32,1.32,"Schizophrenia","NotLookingAtMe"
62,2,1,1.54761952581789,10,0.7166,0.7728,0.9075,0.966,1.0792,"Schizophrenia","LookingAtMe"
62,2,2,1.54761952581789,2,0.912,0.96,1.008,1.056,1.104,"Schizophrenia","NotLookingAtMe"
63,2,2,-1.54761952581789,12,0.6807,0.7221,0.762,0.8705,0.9496,"Schizophrenia","NotLookingAtMe"
63,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
63,2,2,-1.16071464436341,12,0.7032,0.7406,0.7815,0.9015,0.9179,"Schizophrenia","NotLookingAtMe"
63,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
63,2,2,-0.773809762908943,12,0.7491,0.7732,0.7945,0.8659,1.1234,"Schizophrenia","NotLookingAtMe"
63,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
63,2,2,-0.386904881454471,12,0.6844,0.7201,0.8795,0.971,1.1145,"Schizophrenia","NotLookingAtMe"
63,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
63,2,2,0,12,0.6547,0.818,0.864,0.9158,0.9584,"Schizophrenia","NotLookingAtMe"
63,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
63,2,2,0.386904881454471,12,0.717,0.8053,0.834,0.8711,1.2044,"Schizophrenia","NotLookingAtMe"
63,2,1,0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
63,2,2,0.773809762908943,12,0.7691,0.8327,0.9675,0.9906,1.1306,"Schizophrenia","NotLookingAtMe"
63,2,1,0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
63,2,1,1.16071464436341,8,0.7346,0.7986,0.844,0.9506,1.1206,"Schizophrenia","LookingAtMe"
63,2,2,1.16071464436341,4,0.7817,0.8471,0.926,0.9957,1.0059,"Schizophrenia","NotLookingAtMe"
63,2,1,1.54761952581789,12,0.8241,0.8396,0.914,0.9557,1.0563,"Schizophrenia","LookingAtMe"
63,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
64,2,1,-1.54761952581789,1,1.105,1.105,1.105,1.105,1.105,"Schizophrenia","LookingAtMe"
64,2,2,-1.54761952581789,11,0.785,0.88,1.005,1.078,1.363,"Schizophrenia","NotLookingAtMe"
64,2,1,-1.16071464436341,1,1.611,1.611,1.611,1.611,1.611,"Schizophrenia","LookingAtMe"
64,2,2,-1.16071464436341,11,0.782,0.881,0.962,1.038,1.165,"Schizophrenia","NotLookingAtMe"
64,2,2,-0.773809762908943,12,0.7235,0.8705,0.9145,1.0392,1.3265,"Schizophrenia","NotLookingAtMe"
64,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
64,2,1,-0.386904881454471,2,1.3255,1.3665,1.4075,1.4485,1.4895,"Schizophrenia","LookingAtMe"
64,2,2,-0.386904881454471,10,0.6675,0.7309,0.851,0.9276,1.2938,"Schizophrenia","NotLookingAtMe"
64,2,2,0,12,0.7419,0.8532,0.9295,1.057,1.2277,"Schizophrenia","NotLookingAtMe"
64,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
64,2,2,0.386904881454471,12,0.7239,0.9823,1.089,1.1483,1.3928,"Schizophrenia","NotLookingAtMe"
64,2,1,0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
64,2,1,0.773809762908943,7,0.8926,1.0206,1.405,1.4582,1.5358,"Schizophrenia","LookingAtMe"
64,2,2,0.773809762908943,5,1.2824,1.328,1.424,1.468,1.4964,"Schizophrenia","NotLookingAtMe"
64,2,1,1.16071464436341,10,0.8786,1.0279,1.085,1.1891,1.6596,"Schizophrenia","LookingAtMe"
64,2,2,1.16071464436341,2,0.9552,0.9716,0.988,1.0044,1.0208,"Schizophrenia","NotLookingAtMe"
64,2,1,1.54761952581789,12,0.8033,0.9213,0.998,1.0637,1.2228,"Schizophrenia","LookingAtMe"
64,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
65,2,2,-1.54761952581789,11,0.551,0.616,0.772,0.902,1.531,"Schizophrenia","NotLookingAtMe"
65,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
65,2,2,-1.16071464436341,12,0.5571,0.6788,0.724,0.7842,1.0875,"Schizophrenia","NotLookingAtMe"
65,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
65,2,2,-0.773809762908943,12,0.5522,0.6153,0.7085,0.8498,1.0573,"Schizophrenia","NotLookingAtMe"
65,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
65,2,2,-0.386904881454471,12,0.5942,0.6681,0.795,0.9123,1.3768,"Schizophrenia","NotLookingAtMe"
65,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
65,2,2,0,12,0.6572,0.7489,0.833,0.9531,1.2309,"Schizophrenia","NotLookingAtMe"
65,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
65,2,2,0.386904881454471,12,0.6547,0.7181,0.815,0.8964,1.2,"Schizophrenia","NotLookingAtMe"
65,2,1,0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
65,2,1,0.773809762908943,1,1.007,1.007,1.007,1.007,1.007,"Schizophrenia","LookingAtMe"
65,2,2,0.773809762908943,11,0.6,0.698,0.821,1.028,1.278,"Schizophrenia","NotLookingAtMe"
65,2,1,1.16071464436341,8,0.7776,0.8395,0.8825,1.0749,1.1561,"Schizophrenia","LookingAtMe"
65,2,2,1.16071464436341,4,0.6476,0.6608,0.9605,1.29,1.482,"Schizophrenia","NotLookingAtMe"
65,2,1,1.54761952581789,11,0.77,0.831,0.897,0.902,1.018,"Schizophrenia","LookingAtMe"
65,2,2,1.54761952581789,1,0.901,0.901,0.901,0.901,0.901,"Schizophrenia","NotLookingAtMe"
66,2,1,-1.54761952581789,2,1.4597,1.6171,1.7745,1.9319,2.0893,"Schizophrenia","LookingAtMe"
66,2,2,-1.54761952581789,10,0.6788,0.8631,0.9375,1.0531,1.4168,"Schizophrenia","NotLookingAtMe"
66,2,2,-1.16071464436341,12,0.7045,0.7516,0.789,0.9028,0.9823,"Schizophrenia","NotLookingAtMe"
66,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
66,2,2,-0.773809762908943,12,0.7164,0.8206,0.966,1.0772,1.6071,"Schizophrenia","NotLookingAtMe"
66,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
66,2,2,-0.386904881454471,12,0.7812,0.9365,1.0015,1.0205,1.163,"Schizophrenia","NotLookingAtMe"
66,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
66,2,2,0,12,0.7379,0.9075,0.9935,1.1606,1.5181,"Schizophrenia","NotLookingAtMe"
66,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
66,2,1,0.386904881454471,2,0.9542,1.0806,1.207,1.3334,1.4598,"Schizophrenia","LookingAtMe"
66,2,2,0.386904881454471,10,0.8173,0.9266,0.971,1.0579,1.2597,"Schizophrenia","NotLookingAtMe"
66,2,1,0.773809762908943,8,0.8256,1.0005,1.164,1.3824,1.5796,"Schizophrenia","LookingAtMe"
66,2,2,0.773809762908943,2,1.3453,1.4219,1.4985,1.5751,1.6517,"Schizophrenia","NotLookingAtMe"
66,2,1,1.16071464436341,10,0.8922,0.9372,0.9655,1.0859,1.5703,"Schizophrenia","LookingAtMe"
66,2,2,1.16071464436341,2,1.4384,1.5032,1.568,1.6328,1.6976,"Schizophrenia","NotLookingAtMe"
66,2,1,1.54761952581789,12,0.8844,0.9545,1.0205,1.1464,1.1815,"Schizophrenia","LookingAtMe"
66,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
67,2,2,-1.54761952581789,12,0.5811,0.6456,0.6875,0.7089,0.9532,"Schizophrenia","NotLookingAtMe"
67,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
67,2,2,-1.16071464436341,12,0.5777,0.6264,0.714,0.739,0.7697,"Schizophrenia","NotLookingAtMe"
67,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
67,2,2,-0.773809762908943,12,0.6218,0.6464,0.6605,0.737,0.8138,"Schizophrenia","NotLookingAtMe"
67,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
67,2,2,-0.386904881454471,12,0.6119,0.6399,0.681,0.7396,0.8456,"Schizophrenia","NotLookingAtMe"
67,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
67,2,2,0,12,0.6213,0.6808,0.7185,0.744,1.0315,"Schizophrenia","NotLookingAtMe"
67,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
67,2,2,0.386904881454471,12,0.6884,0.7149,0.7755,0.8722,1.0912,"Schizophrenia","NotLookingAtMe"
67,2,1,0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
67,2,1,0.773809762908943,5,0.649,0.6968,0.708,0.7488,0.8076,"Schizophrenia","LookingAtMe"
67,2,2,0.773809762908943,6,0.6555,0.781,0.89,1.0935,1.247,"Schizophrenia","NotLookingAtMe"
67,2,1,1.16071464436341,10,0.6623,0.6873,0.7055,0.7845,0.8439,"Schizophrenia","LookingAtMe"
67,2,2,1.16071464436341,2,1.1167,1.1221,1.1275,1.1329,1.1383,"Schizophrenia","NotLookingAtMe"
67,2,1,1.54761952581789,12,0.5808,0.6593,0.7195,0.7406,0.7877,"Schizophrenia","LookingAtMe"
67,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
68,2,2,-1.54761952581789,12,0.9104,0.9544,0.997,1.1122,1.2862,"Schizophrenia","NotLookingAtMe"
68,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
68,2,2,-1.16071464436341,12,0.8966,0.9601,0.9985,1.0341,1.199,"Schizophrenia","NotLookingAtMe"
68,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
68,2,2,-0.773809762908943,12,0.8229,0.8909,0.903,1.1035,1.1732,"Schizophrenia","NotLookingAtMe"
68,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
68,2,2,-0.386904881454471,12,0.923,1.044,1.1215,1.2061,1.2963,"Schizophrenia","NotLookingAtMe"
68,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
68,2,2,0,12,0.8307,0.9593,1.059,1.1037,1.3949,"Schizophrenia","NotLookingAtMe"
68,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
68,2,1,0.386904881454471,1,1.829,1.829,1.829,1.829,1.829,"Schizophrenia","LookingAtMe"
68,2,2,0.386904881454471,11,0.946,1.04,1.069,1.13,1.329,"Schizophrenia","NotLookingAtMe"
68,2,2,0.773809762908943,12,0.8103,0.8999,1.057,1.2134,1.5645,"Schizophrenia","NotLookingAtMe"
68,2,1,0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
68,2,1,1.16071464436341,6,0.9115,0.9855,1.014,1.0565,1.3975,"Schizophrenia","LookingAtMe"
68,2,2,1.16071464436341,6,0.852,0.9645,1.1715,1.324,1.402,"Schizophrenia","NotLookingAtMe"
68,2,1,1.54761952581789,11,0.917,1.119,1.172,1.218,1.344,"Schizophrenia","LookingAtMe"
68,2,2,1.54761952581789,1,1.042,1.042,1.042,1.042,1.042,"Schizophrenia","NotLookingAtMe"
69,2,2,-1.54761952581789,11,0.668,0.766,0.777,0.789,1.204,"Schizophrenia","NotLookingAtMe"
69,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
69,2,2,-1.16071464436341,12,0.6871,0.7129,0.795,0.8953,0.9501,"Schizophrenia","NotLookingAtMe"
69,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
69,2,2,-0.773809762908943,12,0.546,0.7306,0.7855,0.9294,1.0661,"Schizophrenia","NotLookingAtMe"
69,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
69,2,2,-0.386904881454471,12,0.6778,0.7822,0.926,1.0169,1.0867,"Schizophrenia","NotLookingAtMe"
69,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
69,2,2,0,12,0.7011,0.7702,0.8135,0.9576,0.9985,"Schizophrenia","NotLookingAtMe"
69,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
69,2,1,0.386904881454471,2,1.0509,1.0587,1.0665,1.0743,1.0821,"Schizophrenia","LookingAtMe"
69,2,2,0.386904881454471,10,0.7096,0.7604,0.886,0.9985,1.0026,"Schizophrenia","NotLookingAtMe"
69,2,1,0.773809762908943,8,0.7807,0.9948,1.126,1.1825,1.3486,"Schizophrenia","LookingAtMe"
69,2,2,0.773809762908943,4,0.9082,1.0006,1.0255,1.0621,1.2247,"Schizophrenia","NotLookingAtMe"
69,2,1,1.16071464436341,9,0.7362,0.8148,0.903,0.9822,1.0632,"Schizophrenia","LookingAtMe"
69,2,2,1.16071464436341,3,0.9676,0.9888,1.01,1.012,1.014,"Schizophrenia","NotLookingAtMe"
69,2,1,1.54761952581789,12,0.7481,0.8226,0.873,0.9425,0.9917,"Schizophrenia","LookingAtMe"
69,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
70,2,2,-1.54761952581789,12,0.8726,1.0579,1.2275,1.3523,1.6079,"Schizophrenia","NotLookingAtMe"
70,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
70,2,2,-1.16071464436341,12,0.8081,0.8597,0.9095,0.9979,1.0419,"Schizophrenia","NotLookingAtMe"
70,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
70,2,2,-0.773809762908943,11,0.84,0.938,0.98,1.021,1.078,"Schizophrenia","NotLookingAtMe"
70,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
70,2,1,-0.386904881454471,1,1.391,1.391,1.391,1.391,1.391,"Schizophrenia","LookingAtMe"
70,2,2,-0.386904881454471,11,0.809,0.845,0.966,1.136,1.514,"Schizophrenia","NotLookingAtMe"
70,2,1,0,2,2.1031,2.1493,2.1955,2.2417,2.2879,"Schizophrenia","LookingAtMe"
70,2,2,0,9,0.8684,0.8888,0.915,1.2016,1.3352,"Schizophrenia","NotLookingAtMe"
70,2,1,0.386904881454471,2,1.3314,1.3582,1.385,1.4118,1.4386,"Schizophrenia","LookingAtMe"
70,2,2,0.386904881454471,8,1.0298,1.1613,1.3505,1.564,1.7909,"Schizophrenia","NotLookingAtMe"
70,2,1,0.773809762908943,10,1.0077,1.1234,1.1955,1.3686,2.3823,"Schizophrenia","LookingAtMe"
70,2,2,0.773809762908943,2,1.2147,1.3101,1.4055,1.5009,1.5963,"Schizophrenia","NotLookingAtMe"
70,2,1,1.16071464436341,11,0.964,0.987,1.111,1.184,1.42,"Schizophrenia","LookingAtMe"
70,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
70,2,1,1.54761952581789,12,0.9261,0.9657,1.0815,1.1553,1.3915,"Schizophrenia","LookingAtMe"
70,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
71,2,2,-1.54761952581789,12,0.5745,0.6803,0.8025,0.9592,1.0814,"Schizophrenia","NotLookingAtMe"
71,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
71,2,2,-1.16071464436341,12,0.5923,0.6459,0.8365,0.9615,1.3309,"Schizophrenia","NotLookingAtMe"
71,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
71,2,2,-0.773809762908943,12,0.6009,0.6549,0.6925,0.7633,0.8567,"Schizophrenia","NotLookingAtMe"
71,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
71,2,2,-0.386904881454471,12,0.5808,0.6814,0.8395,0.892,1.0211,"Schizophrenia","NotLookingAtMe"
71,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
71,2,2,0,12,0.6445,0.7314,0.785,0.8335,1.1154,"Schizophrenia","NotLookingAtMe"
71,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
71,2,1,0.386904881454471,1,1.343,1.343,1.343,1.343,1.343,"Schizophrenia","LookingAtMe"
71,2,2,0.386904881454471,11,0.691,0.781,1,1.235,1.531,"Schizophrenia","NotLookingAtMe"
71,2,1,0.773809762908943,4,0.7441,0.8743,1.172,1.4509,1.4683,"Schizophrenia","LookingAtMe"
71,2,2,0.773809762908943,8,0.7566,0.8885,1.006,1.0776,1.1625,"Schizophrenia","NotLookingAtMe"
71,2,1,1.16071464436341,8,0.8979,1.1777,1.2075,1.312,1.4048,"Schizophrenia","LookingAtMe"
71,2,2,1.16071464436341,4,0.9289,1.0027,1.0935,1.2076,1.4212,"Schizophrenia","NotLookingAtMe"
71,2,1,1.54761952581789,12,0.8197,0.8628,0.946,1.2489,1.3381,"Schizophrenia","LookingAtMe"
71,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
72,2,1,-1.54761952581789,2,2.1628,2.4944,2.826,3.1576,3.4892,"Schizophrenia","LookingAtMe"
72,2,2,-1.54761952581789,10,0.662,0.7161,0.7535,1.8702,2.8193,"Schizophrenia","NotLookingAtMe"
72,2,2,-1.16071464436341,11,0.726,0.771,0.962,1.09,1.57,"Schizophrenia","NotLookingAtMe"
72,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
72,2,1,-0.773809762908943,1,1.348,1.348,1.348,1.348,1.348,"Schizophrenia","LookingAtMe"
72,2,2,-0.773809762908943,11,0.694,0.759,1.048,1.251,2.239,"Schizophrenia","NotLookingAtMe"
72,2,1,-0.386904881454471,1,0.671,0.671,0.671,0.671,0.671,"Schizophrenia","LookingAtMe"
72,2,2,-0.386904881454471,11,0.664,0.751,1.579,1.751,2.214,"Schizophrenia","NotLookingAtMe"
72,2,1,0,5,0.8728,1.0124,1.374,1.7908,1.9082,"Schizophrenia","LookingAtMe"
72,2,2,0,7,1.0354,1.2522,1.275,1.3628,1.6548,"Schizophrenia","NotLookingAtMe"
72,2,1,0.386904881454471,4,0.9955,1.2205,1.301,1.3735,1.5505,"Schizophrenia","LookingAtMe"
72,2,2,0.386904881454471,8,0.7832,0.8586,1.216,1.5527,1.9283,"Schizophrenia","NotLookingAtMe"
72,2,1,0.773809762908943,7,0.9222,1.2078,1.38,1.4454,1.7062,"Schizophrenia","LookingAtMe"
72,2,2,0.773809762908943,5,0.8602,1.0708,1.414,1.4164,1.5142,"Schizophrenia","NotLookingAtMe"
72,2,1,1.16071464436341,11,0.747,0.882,1.033,1.076,1.377,"Schizophrenia","LookingAtMe"
72,2,2,1.16071464436341,1,0.81,0.81,0.81,0.81,0.81,"Schizophrenia","NotLookingAtMe"
72,2,1,1.54761952581789,10,0.7073,0.832,0.942,1.1776,1.8951,"Schizophrenia","LookingAtMe"
72,2,2,1.54761952581789,1,0.794,0.794,0.794,0.794,0.794,"Schizophrenia","NotLookingAtMe"
73,2,1,-1.54761952581789,1,1.214,1.214,1.214,1.214,1.214,"Schizophrenia","LookingAtMe"
73,2,2,-1.54761952581789,11,0.845,1.122,1.514,1.627,2.327,"Schizophrenia","NotLookingAtMe"
73,2,2,-1.16071464436341,12,0.9101,1.1157,1.2025,1.2495,1.3999,"Schizophrenia","NotLookingAtMe"
73,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
73,2,2,-0.773809762908943,12,0.8149,0.9825,1.0295,1.2752,1.5022,"Schizophrenia","NotLookingAtMe"
73,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
73,2,2,-0.386904881454471,12,0.9187,0.9858,1.0945,1.8717,2.1653,"Schizophrenia","NotLookingAtMe"
73,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
73,2,1,0,2,1.2813,1.4179,1.5545,1.6911,1.8277,"Schizophrenia","LookingAtMe"
73,2,2,0,10,0.9894,1.358,1.486,1.6378,1.8835,"Schizophrenia","NotLookingAtMe"
73,2,1,0.386904881454471,8,0.8812,1.1113,1.119,1.4732,1.9255,"Schizophrenia","LookingAtMe"
73,2,2,0.386904881454471,4,1.1119,1.3957,1.809,2.1798,2.2086,"Schizophrenia","NotLookingAtMe"
73,2,1,0.773809762908943,10,0.8178,0.9397,0.975,1.2725,1.4682,"Schizophrenia","LookingAtMe"
73,2,2,0.773809762908943,2,0.9716,1.1908,1.41,1.6292,1.8484,"Schizophrenia","NotLookingAtMe"
73,2,1,1.16071464436341,12,0.7992,0.9149,0.95,1.042,1.1625,"Schizophrenia","LookingAtMe"
73,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
73,2,1,1.54761952581789,12,0.7647,0.7882,0.8475,1.0093,1.1886,"Schizophrenia","LookingAtMe"
73,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
74,2,2,-1.54761952581789,12,0.7525,0.8966,0.914,1.0362,1.1522,"Schizophrenia","NotLookingAtMe"
74,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
74,2,2,-1.16071464436341,12,0.765,0.7776,0.8385,0.9785,1.1304,"Schizophrenia","NotLookingAtMe"
74,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
74,2,1,-0.773809762908943,1,0.63,0.63,0.63,0.63,0.63,"Schizophrenia","LookingAtMe"
74,2,2,-0.773809762908943,11,0.706,0.716,0.8,0.885,0.978,"Schizophrenia","NotLookingAtMe"
74,2,2,-0.386904881454471,12,0.7045,0.8038,0.847,1.0006,1.0655,"Schizophrenia","NotLookingAtMe"
74,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
74,2,2,0,12,0.7157,0.847,0.936,1.1027,1.2232,"Schizophrenia","NotLookingAtMe"
74,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
74,2,1,0.386904881454471,1,0.878,0.878,0.878,0.878,0.878,"Schizophrenia","LookingAtMe"
74,2,2,0.386904881454471,11,0.768,0.835,0.91,1.166,1.338,"Schizophrenia","NotLookingAtMe"
